"Plot"	"Record"	"Species"
33620	1	"Myiodynastes_maculatus"
33620	1	"Megarynchus_pitangua"
33620	1	"Empidonomus_varius"
33620	1	"Tyrannus_melancholicus"
33620	1	"Myiopagis_viridicata"
33620	1	"Myiopagis_caniceps"
33620	1	"Elaenia_flavogaster"
33620	1	"Suiriri_suiriri"
33620	1	"Phaeomyias_murina"
33620	1	"Phyllomyias_fasciatus"
33620	1	"Zimmerius_gracilipes"
33620	1	"Euscarthmus_meloryphus"
33620	1	"Camptostoma_obsoletum"
33620	1	"Tolmomyias_flaviventris"
33620	1	"Todirostrum_cinereum"
33620	1	"Hemitriccus_margaritaceiventer"
33620	1	"Hemitriccus_mirandae"
33620	1	"Hemitriccus_striaticollis"
33620	1	"Platyrinchus_mystaceus"
33620	1	"Myiobius_atricaudus"
33621	1	"Fluvicola_albiventer"
33621	1	"Fluvicola_nengeta"
33621	1	"Arundinicola_leucocephala"
33621	1	"Myiophobus_fasciatus"
33621	1	"Lathrotriccus_euleri"
33621	1	"Cnemotriccus_fuscatus"
33621	1	"Casiornis_fuscus"
33621	1	"Machetornis_rixosa"
33621	1	"Myiarchus_ferox"
33621	1	"Myiarchus_swainsoni"
33621	1	"Myiarchus_tyrannulus"
33621	1	"Myiozetetes_similis"
33621	1	"Pitangus_sulphuratus"
33621	1	"Myiodynastes_maculatus"
33621	1	"Megarynchus_pitangua"
33621	1	"Empidonomus_varius"
33621	1	"Tyrannus_melancholicus"
33621	1	"Myiopagis_viridicata"
33621	1	"Myiopagis_caniceps"
33621	1	"Elaenia_flavogaster"
33621	1	"Suiriri_suiriri"
33621	1	"Phaeomyias_murina"
33621	1	"Phyllomyias_fasciatus"
33621	1	"Zimmerius_gracilipes"
33621	1	"Euscarthmus_meloryphus"
33621	1	"Camptostoma_obsoletum"
33621	1	"Hirundinea_ferruginea"
33621	1	"Tolmomyias_flaviventris"
33621	1	"Todirostrum_cinereum"
33621	1	"Hemitriccus_margaritaceiventer"
33621	1	"Platyrinchus_mystaceus"
33622	1	"Fluvicola_albiventer"
33622	1	"Fluvicola_nengeta"
33622	1	"Arundinicola_leucocephala"
33622	1	"Myiophobus_fasciatus"
33622	1	"Lathrotriccus_euleri"
33622	1	"Cnemotriccus_fuscatus"
33622	1	"Casiornis_fuscus"
33622	1	"Machetornis_rixosa"
33622	1	"Myiarchus_ferox"
33622	1	"Myiarchus_swainsoni"
33622	1	"Myiarchus_tyrannulus"
33622	1	"Myiozetetes_similis"
33622	1	"Pitangus_sulphuratus"
33622	1	"Myiodynastes_maculatus"
33622	1	"Megarynchus_pitangua"
33622	1	"Empidonomus_varius"
33622	1	"Tyrannus_melancholicus"
33622	1	"Myiopagis_viridicata"
33622	1	"Myiopagis_caniceps"
33622	1	"Elaenia_flavogaster"
33622	1	"Suiriri_suiriri"
33622	1	"Phaeomyias_murina"
33622	1	"Phyllomyias_fasciatus"
33622	1	"Zimmerius_gracilipes"
33622	1	"Euscarthmus_meloryphus"
33622	1	"Camptostoma_obsoletum"
33622	1	"Hirundinea_ferruginea"
33622	1	"Tolmomyias_flaviventris"
33622	1	"Todirostrum_cinereum"
33622	1	"Hemitriccus_margaritaceiventer"
33622	1	"Platyrinchus_mystaceus"
33939	1	"Pyrocephalus_rubinus"
33939	1	"Fluvicola_nengeta"
33939	1	"Myiophobus_fasciatus"
33939	1	"Myiarchus_phaeocephalus"
33939	1	"Myiarchus_semirufus"
33939	1	"Myiodynastes_maculatus"
33939	1	"Myiodynastes_bairdii"
33939	1	"Tyrannus_melancholicus"
33939	1	"Tyrannus_niveigularis"
33939	1	"Muscigralla_brevicauda"
33939	1	"Pseudelaenia_leucospodia"
33939	1	"Phaeomyias_murina"
33939	1	"Camptostoma_obsoletum"
33939	1	"Todirostrum_cinereum"
33940	1	"Pyrocephalus_rubinus"
33940	1	"Fluvicola_nengeta"
33940	1	"Tumbezia_salvini"
33940	1	"Myiophobus_fasciatus"
33940	1	"Lathrotriccus_griseipectus"
33940	1	"Contopus_fumigatus"
33940	1	"Contopus_cinereus"
33940	1	"Attila_torridus"
33940	1	"Myiarchus_phaeocephalus"
33940	1	"Myiarchus_tuberculifer"
33940	1	"Myiarchus_semirufus"
33940	1	"Myiodynastes_maculatus"
33940	1	"Myiodynastes_chrysocephalus"
33940	1	"Myiodynastes_bairdii"
33940	1	"Megarynchus_pitangua"
33940	1	"Tyrannus_melancholicus"
33940	1	"Tyrannus_niveigularis"
33940	1	"Muscigralla_brevicauda"
33940	1	"Myiopagis_subplacens"
33940	1	"Elaenia_flavogaster"
33940	1	"Elaenia_albiceps"
33940	1	"Pseudelaenia_leucospodia"
33940	1	"Phaeomyias_murina"
33940	1	"Zimmerius_chrysops"
33940	1	"Euscarthmus_meloryphus"
33940	1	"Camptostoma_obsoletum"
33940	1	"Tolmomyias_sulphurescens"
33940	1	"Todirostrum_cinereum"
33940	1	"Lophotriccus_pileatus"
33940	1	"Platyrinchus_mystaceus"
33940	1	"Myiobius_atricaudus"
33941	1	"Pyrocephalus_rubinus"
33941	1	"Ochthoeca_fumicolor"
33941	1	"Ochthoeca_rufipectoralis"
33941	1	"Ochthoeca_cinnamomeiventris"
33941	1	"Myiophobus_flavicans"
33941	1	"Ochthoeca_jelskii"
33941	1	"Ochthoeca_frontalis"
33941	1	"Ochthoeca_diadema"
33941	1	"Myiophobus_fasciatus"
33941	1	"Lathrotriccus_griseipectus"
33941	1	"Sayornis_nigricans"
33941	1	"Contopus_fumigatus"
33941	1	"Contopus_cinereus"
33941	1	"Cnemarchus_erythropygius"
33941	1	"Agriornis_albicauda"
33941	1	"Agriornis_montanus"
33941	1	"Myiotheretes_fumigatus"
33941	1	"Myiotheretes_striaticollis"
33941	1	"Muscisaxicola_alpinus"
33941	1	"Knipolegus_poecilurus"
33941	1	"Attila_torridus"
33941	1	"Myiarchus_phaeocephalus"
33941	1	"Myiarchus_tuberculifer"
33941	1	"Myiarchus_cephalotes"
33941	1	"Myiarchus_tyrannulus"
33941	1	"Myiarchus_semirufus"
33941	1	"Myiodynastes_chrysocephalus"
33941	1	"Myiodynastes_bairdii"
33941	1	"Conopias_cinchoneti"
33941	1	"Megarynchus_pitangua"
33941	1	"Tyrannus_melancholicus"
33941	1	"Muscigralla_brevicauda"
33941	1	"Myiopagis_subplacens"
33941	1	"Elaenia_obscura"
33941	1	"Elaenia_flavogaster"
33941	1	"Elaenia_pallatangae"
33941	1	"Elaenia_albiceps"
33941	1	"Mecocerculus_leucophrys"
33941	1	"Anairetes_nigrocristatus"
33941	1	"Anairetes_parulus"
33941	1	"Serpophaga_cinerea"
33941	1	"Phaeomyias_murina"
33941	1	"Phyllomyias_nigrocapillus"
33941	1	"Phyllomyias_cinereiceps"
33941	1	"Phyllomyias_burmeisteri"
33941	1	"Euscarthmus_meloryphus"
33941	1	"Phyllomyias_uropygialis"
33941	1	"Camptostoma_obsoletum"
33941	1	"Mecocerculus_poecilocercus"
33941	1	"Mecocerculus_stictopterus"
33941	1	"Mecocerculus_minor"
33941	1	"Mecocerculus_calopterus"
33941	1	"Hirundinea_ferruginea"
33941	1	"Pseudotriccus_pelzelni"
33941	1	"Pseudotriccus_ruficeps"
33941	1	"Phylloscartes_gualaquizae"
33941	1	"Pogonotriccus_poecilotis"
33941	1	"Mionectes_striaticollis"
33941	1	"Leptopogon_rufipectus"
33941	1	"Tolmomyias_sulphurescens"
33941	1	"Rhynchocyclus_fulvipectus"
33941	1	"Poecilotriccus_ruficeps"
33941	1	"Todirostrum_cinereum"
33941	1	"Hemitriccus_zosterops"
33941	1	"Lophotriccus_pileatus"
33941	1	"Platyrinchus_mystaceus"
33941	1	"Myiobius_atricaudus"
33942	1	"Pyrocephalus_rubinus"
33942	1	"Colonia_colonus"
33942	1	"Ochthoeca_rufipectoralis"
33942	1	"Ochthoeca_cinnamomeiventris"
33942	1	"Ochthoeca_jelskii"
33942	1	"Myiophobus_fasciatus"
33942	1	"Myiophobus_cryptoxanthus"
33942	1	"Lathrotriccus_euleri"
33942	1	"Cnemotriccus_fuscatus"
33942	1	"Sayornis_nigricans"
33942	1	"Contopus_fumigatus"
33942	1	"Contopus_nigrescens"
33942	1	"Contopus_cinereus"
33942	1	"Ochthornis_littoralis"
33942	1	"Agriornis_montanus"
33942	1	"Knipolegus_signatus"
33942	1	"Knipolegus_poecilurus"
33942	1	"Ramphotrigon_megacephalum"
33942	1	"Rhytipterna_simplex"
33942	1	"Myiarchus_ferox"
33942	1	"Myiarchus_phaeocephalus"
33942	1	"Myiarchus_tuberculifer"
33942	1	"Myiarchus_cephalotes"
33942	1	"Myiarchus_tyrannulus"
33942	1	"Legatus_leucophaius"
33942	1	"Myiozetetes_similis"
33942	1	"Myiozetetes_granadensis"
33942	1	"Philohydor_lictor"
33942	1	"Pitangus_sulphuratus"
33942	1	"Myiodynastes_luteiventris"
33942	1	"Myiodynastes_chrysocephalus"
33942	1	"Conopias_cinchoneti"
33942	1	"Megarynchus_pitangua"
33942	1	"Tyrannus_melancholicus"
33942	1	"Myiopagis_gaimardii"
33942	1	"Myiopagis_olallai"
33942	1	"Tyrannulus_elatus"
33942	1	"Elaenia_obscura"
33942	1	"Elaenia_flavogaster"
33942	1	"Elaenia_pallatangae"
33942	1	"Elaenia_albiceps"
33942	1	"Elaenia_chiriquensis"
33942	1	"Elaenia_gigas"
33942	1	"Anairetes_parulus"
33942	1	"Serpophaga_cinerea"
33942	1	"Phyllomyias_cinereiceps"
33942	1	"Phyllomyias_burmeisteri"
33942	1	"Phyllomyias_griseiceps"
33942	1	"Zimmerius_chrysops"
33942	1	"Euscarthmus_meloryphus"
33942	1	"Camptostoma_obsoletum"
33942	1	"Mecocerculus_poecilocercus"
33942	1	"Mecocerculus_stictopterus"
33942	1	"Mecocerculus_minor"
33942	1	"Myiotriccus_ornatus"
33942	1	"Hirundinea_ferruginea"
33942	1	"Piprites_chloris"
33942	1	"Pseudotriccus_pelzelni"
33942	1	"Pseudotriccus_ruficeps"
33942	1	"Corythopis_torquatus"
33942	1	"Phylloscartes_gualaquizae"
33942	1	"Pogonotriccus_poecilotis"
33942	1	"Pogonotriccus_ophthalmicus"
33942	1	"Mionectes_olivaceus"
33942	1	"Mionectes_oleagineus"
33942	1	"Mionectes_striaticollis"
33942	1	"Leptopogon_rufipectus"
33942	1	"Leptopogon_amaurocephalus"
33942	1	"Leptopogon_superciliaris"
33942	1	"Tolmomyias_sulphurescens"
33942	1	"Tolmomyias_flaviventris"
33942	1	"Tolmomyias_assimilis"
33942	1	"Tolmomyias_poliocephalus"
33942	1	"Rhynchocyclus_olivaceus"
33942	1	"Rhynchocyclus_fulvipectus"
33942	1	"Poecilotriccus_ruficeps"
33942	1	"Poecilotriccus_latirostris"
33942	1	"Poecilotriccus_capitalis"
33942	1	"Todirostrum_cinereum"
33942	1	"Todirostrum_chrysocrotaphum"
33942	1	"Myiornis_ecaudatus"
33942	1	"Hemitriccus_granadensis"
33942	1	"Hemitriccus_zosterops"
33942	1	"Hemitriccus_rufigularis"
33942	1	"Hemitriccus_cinnamomeipectus"
33942	1	"Lophotriccus_vitiosus"
33942	1	"Lophotriccus_pileatus"
33942	1	"Neopipo_cinnamomea"
33942	1	"Platyrinchus_mystaceus"
33942	1	"Platyrinchus_flavigularis"
33942	1	"Platyrinchus_coronatus"
33942	1	"Onychorhynchus_coronatus"
33942	1	"Myiobius_barbatus"
33942	1	"Myiobius_atricaudus"
33942	1	"Myiobius_villosus"
33942	1	"Terenotriccus_erythrurus"
33943	1	"Pyrocephalus_rubinus"
33943	1	"Colonia_colonus"
33943	1	"Myiophobus_fasciatus"
33943	1	"Lathrotriccus_euleri"
33943	1	"Contopus_nigrescens"
33943	1	"Ochthornis_littoralis"
33943	1	"Attila_spadiceus"
33943	1	"Attila_citriniventris"
33943	1	"Attila_cinnamomeus"
33943	1	"Rhytipterna_simplex"
33943	1	"Sirystes_sibilator"
33943	1	"Myiarchus_ferox"
33943	1	"Myiarchus_tuberculifer"
33943	1	"Myiarchus_cephalotes"
33943	1	"Legatus_leucophaius"
33943	1	"Myiozetetes_similis"
33943	1	"Myiozetetes_luteiventris"
33943	1	"Myiozetetes_granadensis"
33943	1	"Philohydor_lictor"
33943	1	"Pitangus_sulphuratus"
33943	1	"Myiodynastes_luteiventris"
33943	1	"Myiodynastes_maculatus"
33943	1	"Megarynchus_pitangua"
33943	1	"Tyrannopsis_sulphurea"
33943	1	"Empidonomus_varius"
33943	1	"Tyrannus_melancholicus"
33943	1	"Myiopagis_gaimardii"
33943	1	"Tyrannulus_elatus"
33943	1	"Elaenia_obscura"
33943	1	"Elaenia_flavogaster"
33943	1	"Elaenia_chiriquensis"
33943	1	"Elaenia_gigas"
33943	1	"Phyllomyias_griseiceps"
33943	1	"Ornithion_inerme"
33943	1	"Camptostoma_obsoletum"
33943	1	"Piprites_chloris"
33943	1	"Pseudotriccus_ruficeps"
33943	1	"Corythopis_torquatus"
33943	1	"Mionectes_oleagineus"
33943	1	"Leptopogon_amaurocephalus"
33943	1	"Tolmomyias_sulphurescens"
33943	1	"Tolmomyias_flaviventris"
33943	1	"Tolmomyias_assimilis"
33943	1	"Tolmomyias_traylori"
33943	1	"Tolmomyias_poliocephalus"
33943	1	"Rhynchocyclus_olivaceus"
33943	1	"Poecilotriccus_latirostris"
33943	1	"Poecilotriccus_capitalis"
33943	1	"Todirostrum_cinereum"
33943	1	"Todirostrum_chrysocrotaphum"
33943	1	"Myiornis_ecaudatus"
33943	1	"Hemitriccus_zosterops"
33943	1	"Lophotriccus_pileatus"
33943	1	"Neopipo_cinnamomea"
33943	1	"Platyrinchus_mystaceus"
33943	1	"Platyrinchus_coronatus"
33943	1	"Onychorhynchus_coronatus"
33943	1	"Myiobius_barbatus"
33943	1	"Myiobius_atricaudus"
33943	1	"Terenotriccus_erythrurus"
33944	1	"Pyrocephalus_rubinus"
33944	1	"Colonia_colonus"
33944	1	"Myiophobus_fasciatus"
33944	1	"Lathrotriccus_euleri"
33944	1	"Ochthornis_littoralis"
33944	1	"Muscisaxicola_fluviatilis"
33944	1	"Attila_spadiceus"
33944	1	"Attila_citriniventris"
33944	1	"Attila_cinnamomeus"
33944	1	"Rhytipterna_simplex"
33944	1	"Sirystes_sibilator"
33944	1	"Myiarchus_ferox"
33944	1	"Myiarchus_tuberculifer"
33944	1	"Legatus_leucophaius"
33944	1	"Myiozetetes_similis"
33944	1	"Myiozetetes_luteiventris"
33944	1	"Myiozetetes_granadensis"
33944	1	"Philohydor_lictor"
33944	1	"Pitangus_sulphuratus"
33944	1	"Myiodynastes_luteiventris"
33944	1	"Myiodynastes_maculatus"
33944	1	"Megarynchus_pitangua"
33944	1	"Tyrannopsis_sulphurea"
33944	1	"Empidonomus_varius"
33944	1	"Tyrannus_melancholicus"
33944	1	"Myiopagis_gaimardii"
33944	1	"Tyrannulus_elatus"
33944	1	"Elaenia_chiriquensis"
33944	1	"Elaenia_gigas"
33944	1	"Serpophaga_hypoleuca"
33944	1	"Ornithion_inerme"
33944	1	"Camptostoma_obsoletum"
33944	1	"Piprites_chloris"
33944	1	"Corythopis_torquatus"
33944	1	"Mionectes_oleagineus"
33944	1	"Leptopogon_amaurocephalus"
33944	1	"Tolmomyias_sulphurescens"
33944	1	"Tolmomyias_flaviventris"
33944	1	"Tolmomyias_assimilis"
33944	1	"Tolmomyias_poliocephalus"
33944	1	"Rhynchocyclus_olivaceus"
33944	1	"Cnipodectes_subbrunneus"
33944	1	"Poecilotriccus_latirostris"
33944	1	"Poecilotriccus_capitalis"
33944	1	"Todirostrum_cinereum"
33944	1	"Todirostrum_chrysocrotaphum"
33944	1	"Myiornis_ecaudatus"
33944	1	"Hemitriccus_zosterops"
33944	1	"Lophotriccus_vitiosus"
33944	1	"Neopipo_cinnamomea"
33944	1	"Platyrinchus_coronatus"
33944	1	"Onychorhynchus_coronatus"
33944	1	"Myiobius_barbatus"
33944	1	"Myiobius_atricaudus"
33944	1	"Terenotriccus_erythrurus"
33945	1	"Pyrocephalus_rubinus"
33945	1	"Myiophobus_fasciatus"
33945	1	"Lathrotriccus_euleri"
33945	1	"Ochthornis_littoralis"
33945	1	"Muscisaxicola_fluviatilis"
33945	1	"Attila_bolivianus"
33945	1	"Attila_spadiceus"
33945	1	"Attila_citriniventris"
33945	1	"Attila_cinnamomeus"
33945	1	"Rhytipterna_simplex"
33945	1	"Sirystes_sibilator"
33945	1	"Myiarchus_ferox"
33945	1	"Myiarchus_tuberculifer"
33945	1	"Legatus_leucophaius"
33945	1	"Myiozetetes_similis"
33945	1	"Myiozetetes_luteiventris"
33945	1	"Myiozetetes_granadensis"
33945	1	"Philohydor_lictor"
33945	1	"Pitangus_sulphuratus"
33945	1	"Myiodynastes_luteiventris"
33945	1	"Myiodynastes_maculatus"
33945	1	"Megarynchus_pitangua"
33945	1	"Tyrannopsis_sulphurea"
33945	1	"Empidonomus_varius"
33945	1	"Tyrannus_melancholicus"
33945	1	"Myiopagis_gaimardii"
33945	1	"Myiopagis_flavivertex"
33945	1	"Myiopagis_caniceps"
33945	1	"Tyrannulus_elatus"
33945	1	"Elaenia_flavogaster"
33945	1	"Serpophaga_hypoleuca"
33945	1	"Ornithion_inerme"
33945	1	"Camptostoma_obsoletum"
33945	1	"Piprites_chloris"
33945	1	"Corythopis_torquatus"
33945	1	"Mionectes_oleagineus"
33945	1	"Leptopogon_amaurocephalus"
33945	1	"Tolmomyias_sulphurescens"
33945	1	"Tolmomyias_flaviventris"
33945	1	"Tolmomyias_assimilis"
33945	1	"Tolmomyias_poliocephalus"
33945	1	"Rhynchocyclus_olivaceus"
33945	1	"Cnipodectes_subbrunneus"
33945	1	"Poecilotriccus_latirostris"
33945	1	"Poecilotriccus_capitalis"
33945	1	"Todirostrum_cinereum"
33945	1	"Todirostrum_maculatum"
33945	1	"Todirostrum_chrysocrotaphum"
33945	1	"Myiornis_ecaudatus"
33945	1	"Hemitriccus_zosterops"
33945	1	"Lophotriccus_vitiosus"
33945	1	"Neopipo_cinnamomea"
33945	1	"Platyrinchus_platyrhynchos"
33945	1	"Platyrinchus_coronatus"
33945	1	"Onychorhynchus_coronatus"
33945	1	"Myiobius_barbatus"
33945	1	"Myiobius_atricaudus"
33945	1	"Terenotriccus_erythrurus"
33946	1	"Pyrocephalus_rubinus"
33946	1	"Arundinicola_leucocephala"
33946	1	"Sublegatus_obscurior"
33946	1	"Myiophobus_fasciatus"
33946	1	"Lathrotriccus_euleri"
33946	1	"Cnemotriccus_fuscatus"
33946	1	"Ochthornis_littoralis"
33946	1	"Muscisaxicola_fluviatilis"
33946	1	"Knipolegus_poecilocercus"
33946	1	"Ramphotrigon_ruficauda"
33946	1	"Attila_bolivianus"
33946	1	"Attila_spadiceus"
33946	1	"Attila_citriniventris"
33946	1	"Attila_cinnamomeus"
33946	1	"Rhytipterna_simplex"
33946	1	"Sirystes_sibilator"
33946	1	"Myiarchus_ferox"
33946	1	"Myiarchus_tuberculifer"
33946	1	"Legatus_leucophaius"
33946	1	"Myiozetetes_similis"
33946	1	"Myiozetetes_luteiventris"
33946	1	"Myiozetetes_granadensis"
33946	1	"Philohydor_lictor"
33946	1	"Pitangus_sulphuratus"
33946	1	"Myiodynastes_luteiventris"
33946	1	"Myiodynastes_maculatus"
33946	1	"Megarynchus_pitangua"
33946	1	"Tyrannopsis_sulphurea"
33946	1	"Empidonomus_varius"
33946	1	"Tyrannus_melancholicus"
33946	1	"Myiopagis_gaimardii"
33946	1	"Myiopagis_flavivertex"
33946	1	"Myiopagis_caniceps"
33946	1	"Tyrannulus_elatus"
33946	1	"Elaenia_flavogaster"
33946	1	"Serpophaga_hypoleuca"
33946	1	"Phaeomyias_murina"
33946	1	"Zimmerius_gracilipes"
33946	1	"Stigmatura_napensis"
33946	1	"Ornithion_inerme"
33946	1	"Camptostoma_obsoletum"
33946	1	"Piprites_chloris"
33946	1	"Corythopis_torquatus"
33946	1	"Mionectes_oleagineus"
33946	1	"Leptopogon_amaurocephalus"
33946	1	"Tolmomyias_sulphurescens"
33946	1	"Tolmomyias_flaviventris"
33946	1	"Tolmomyias_assimilis"
33946	1	"Tolmomyias_poliocephalus"
33946	1	"Rhynchocyclus_olivaceus"
33946	1	"Cnipodectes_subbrunneus"
33946	1	"Poecilotriccus_latirostris"
33946	1	"Poecilotriccus_capitalis"
33946	1	"Todirostrum_maculatum"
33946	1	"Todirostrum_chrysocrotaphum"
33946	1	"Myiornis_ecaudatus"
33946	1	"Hemitriccus_zosterops"
33946	1	"Lophotriccus_vitiosus"
33946	1	"Neopipo_cinnamomea"
33946	1	"Platyrinchus_platyrhynchos"
33946	1	"Platyrinchus_coronatus"
33946	1	"Onychorhynchus_coronatus"
33946	1	"Myiobius_barbatus"
33946	1	"Myiobius_atricaudus"
33946	1	"Terenotriccus_erythrurus"
33947	1	"Pyrocephalus_rubinus"
33947	1	"Arundinicola_leucocephala"
33947	1	"Sublegatus_obscurior"
33947	1	"Myiophobus_fasciatus"
33947	1	"Lathrotriccus_euleri"
33947	1	"Cnemotriccus_fuscatus"
33947	1	"Ochthornis_littoralis"
33947	1	"Muscisaxicola_fluviatilis"
33947	1	"Knipolegus_poecilocercus"
33947	1	"Ramphotrigon_ruficauda"
33947	1	"Attila_bolivianus"
33947	1	"Attila_spadiceus"
33947	1	"Attila_citriniventris"
33947	1	"Attila_cinnamomeus"
33947	1	"Rhytipterna_simplex"
33947	1	"Sirystes_sibilator"
33947	1	"Myiarchus_ferox"
33947	1	"Myiarchus_tuberculifer"
33947	1	"Legatus_leucophaius"
33947	1	"Myiozetetes_similis"
33947	1	"Myiozetetes_luteiventris"
33947	1	"Myiozetetes_granadensis"
33947	1	"Philohydor_lictor"
33947	1	"Pitangus_sulphuratus"
33947	1	"Myiodynastes_luteiventris"
33947	1	"Myiodynastes_maculatus"
33947	1	"Megarynchus_pitangua"
33947	1	"Tyrannopsis_sulphurea"
33947	1	"Empidonomus_varius"
33947	1	"Tyrannus_melancholicus"
33947	1	"Myiopagis_gaimardii"
33947	1	"Myiopagis_flavivertex"
33947	1	"Myiopagis_caniceps"
33947	1	"Tyrannulus_elatus"
33947	1	"Elaenia_flavogaster"
33947	1	"Elaenia_pelzelni"
33947	1	"Serpophaga_hypoleuca"
33947	1	"Phaeomyias_murina"
33947	1	"Zimmerius_gracilipes"
33947	1	"Stigmatura_napensis"
33947	1	"Ornithion_inerme"
33947	1	"Camptostoma_obsoletum"
33947	1	"Piprites_chloris"
33947	1	"Corythopis_torquatus"
33947	1	"Mionectes_oleagineus"
33947	1	"Leptopogon_amaurocephalus"
33947	1	"Tolmomyias_sulphurescens"
33947	1	"Tolmomyias_flaviventris"
33947	1	"Tolmomyias_assimilis"
33947	1	"Tolmomyias_poliocephalus"
33947	1	"Rhynchocyclus_olivaceus"
33947	1	"Cnipodectes_subbrunneus"
33947	1	"Poecilotriccus_latirostris"
33947	1	"Poecilotriccus_capitalis"
33947	1	"Todirostrum_maculatum"
33947	1	"Todirostrum_chrysocrotaphum"
33947	1	"Myiornis_ecaudatus"
33947	1	"Hemitriccus_minimus"
33947	1	"Hemitriccus_iohannis"
33947	1	"Lophotriccus_vitiosus"
33947	1	"Neopipo_cinnamomea"
33947	1	"Platyrinchus_saturatus"
33947	1	"Platyrinchus_platyrhynchos"
33947	1	"Platyrinchus_coronatus"
33947	1	"Onychorhynchus_coronatus"
33947	1	"Myiobius_barbatus"
33947	1	"Myiobius_atricaudus"
33947	1	"Terenotriccus_erythrurus"
33948	1	"Pyrocephalus_rubinus"
33948	1	"Arundinicola_leucocephala"
33948	1	"Sublegatus_obscurior"
33948	1	"Myiophobus_fasciatus"
33948	1	"Lathrotriccus_euleri"
33948	1	"Cnemotriccus_fuscatus"
33948	1	"Ochthornis_littoralis"
33948	1	"Muscisaxicola_fluviatilis"
33948	1	"Knipolegus_poecilocercus"
33948	1	"Ramphotrigon_ruficauda"
33948	1	"Attila_bolivianus"
33948	1	"Attila_spadiceus"
33948	1	"Attila_citriniventris"
33948	1	"Attila_cinnamomeus"
33948	1	"Rhytipterna_simplex"
33948	1	"Sirystes_sibilator"
33948	1	"Myiarchus_ferox"
33948	1	"Myiarchus_tuberculifer"
33948	1	"Legatus_leucophaius"
33948	1	"Myiozetetes_similis"
33948	1	"Myiozetetes_luteiventris"
33948	1	"Myiozetetes_granadensis"
33948	1	"Philohydor_lictor"
33948	1	"Pitangus_sulphuratus"
33948	1	"Myiodynastes_luteiventris"
33948	1	"Myiodynastes_maculatus"
33948	1	"Megarynchus_pitangua"
33948	1	"Tyrannopsis_sulphurea"
33948	1	"Empidonomus_varius"
33948	1	"Tyrannus_melancholicus"
33948	1	"Myiopagis_gaimardii"
33948	1	"Myiopagis_flavivertex"
33948	1	"Myiopagis_caniceps"
33948	1	"Tyrannulus_elatus"
33948	1	"Elaenia_pelzelni"
33948	1	"Serpophaga_hypoleuca"
33948	1	"Phaeomyias_murina"
33948	1	"Zimmerius_gracilipes"
33948	1	"Stigmatura_napensis"
33948	1	"Ornithion_inerme"
33948	1	"Camptostoma_obsoletum"
33948	1	"Piprites_chloris"
33948	1	"Corythopis_torquatus"
33948	1	"Mionectes_oleagineus"
33948	1	"Leptopogon_amaurocephalus"
33948	1	"Tolmomyias_sulphurescens"
33948	1	"Tolmomyias_flaviventris"
33948	1	"Tolmomyias_assimilis"
33948	1	"Tolmomyias_poliocephalus"
33948	1	"Rhynchocyclus_olivaceus"
33948	1	"Cnipodectes_subbrunneus"
33948	1	"Poecilotriccus_latirostris"
33948	1	"Poecilotriccus_capitalis"
33948	1	"Todirostrum_maculatum"
33948	1	"Todirostrum_chrysocrotaphum"
33948	1	"Myiornis_ecaudatus"
33948	1	"Hemitriccus_iohannis"
33948	1	"Lophotriccus_vitiosus"
33948	1	"Platyrinchus_platyrhynchos"
33948	1	"Platyrinchus_coronatus"
33948	1	"Onychorhynchus_coronatus"
33948	1	"Myiobius_barbatus"
33948	1	"Myiobius_atricaudus"
33948	1	"Terenotriccus_erythrurus"
33949	1	"Pyrocephalus_rubinus"
33949	1	"Arundinicola_leucocephala"
33949	1	"Sublegatus_obscurior"
33949	1	"Lathrotriccus_euleri"
33949	1	"Cnemotriccus_fuscatus"
33949	1	"Ochthornis_littoralis"
33949	1	"Muscisaxicola_fluviatilis"
33949	1	"Knipolegus_orenocensis"
33949	1	"Knipolegus_poecilocercus"
33949	1	"Ramphotrigon_ruficauda"
33949	1	"Attila_bolivianus"
33949	1	"Attila_spadiceus"
33949	1	"Attila_citriniventris"
33949	1	"Attila_cinnamomeus"
33949	1	"Rhytipterna_simplex"
33949	1	"Sirystes_sibilator"
33949	1	"Myiarchus_ferox"
33949	1	"Myiarchus_tuberculifer"
33949	1	"Legatus_leucophaius"
33949	1	"Myiozetetes_similis"
33949	1	"Myiozetetes_luteiventris"
33949	1	"Myiozetetes_granadensis"
33949	1	"Philohydor_lictor"
33949	1	"Pitangus_sulphuratus"
33949	1	"Myiodynastes_maculatus"
33949	1	"Megarynchus_pitangua"
33949	1	"Tyrannopsis_sulphurea"
33949	1	"Empidonomus_varius"
33949	1	"Tyrannus_melancholicus"
33949	1	"Myiopagis_gaimardii"
33949	1	"Myiopagis_flavivertex"
33949	1	"Myiopagis_caniceps"
33949	1	"Tyrannulus_elatus"
33949	1	"Elaenia_pelzelni"
33949	1	"Serpophaga_hypoleuca"
33949	1	"Phaeomyias_murina"
33949	1	"Zimmerius_gracilipes"
33949	1	"Stigmatura_napensis"
33949	1	"Ornithion_inerme"
33949	1	"Camptostoma_obsoletum"
33949	1	"Piprites_chloris"
33949	1	"Corythopis_torquatus"
33949	1	"Mionectes_oleagineus"
33949	1	"Leptopogon_amaurocephalus"
33949	1	"Tolmomyias_sulphurescens"
